address lng lat
江西南昌省外办 115.89352754583604 28.689578000141148
浙江宁波龙赛医院 121.72298689081686 29.95984540922349
山东潍坊寒亭监测站 119.17913537724509 36.90836576067051
湖南益阳赫山环保分局 112.46132362565226 28.456919373898339
河北保定胶片厂 115.45622435420067 38.88022974100731
青海海西州德令哈市 97.16283240583126 37.72705856064575
福建南平南平市监测站 118.18188294866126 26.643626474197839
辽宁抚顺新抚区 123.91136857187887 41.86978966066434
湖南怀化市委党校 110.0526735179566 27.583147937013285
河南郑州郑纺机 113.64964384986449 34.756610064140257
黑龙江伊春林管局 128.9005796425911 47.741959238189107
新疆阿克苏地区电视台 80.2698461793294 41.171730901451798
云南玉溪东风水库 102.59848408453029 24.367191734594934
山东胶州胶州一中 120.02586824042442 36.258768811494167
辽宁大连甘井子 121.5285003794903 38.95546176066109
江苏太仓科教新城实小 121.1438852448143 31.42256372253163
辽宁沈阳新秀街 123.43675232853113 41.70601761103298
黑龙江黑河地震局　 127.49908074105108 50.25834909853161
广东阳江南恩路 111.96423362103367 21.85546537559914
黑龙江鸡西自来水公司　 130.94176727325067 45.32153988655108
江西九江西园 115.67608236670434 27.757258443440838
安徽阜阳市监测站 115.82093225904637 32.90121133056961
辽宁沈阳南十东路 123.37308011778035 41.78992473581106
浙江温州龙湾 120.81107773683222 27.91334071328077
西藏拉萨拉萨火车站 91.07674760971573 29.629444241792187
江苏南京山西路 118.77861563709539 32.07457944504257
陕西汉中南郑大河坎水厂 107.03165203319772 33.0492436195534
湖南常德鼎城区环保局 111.68750320314575 29.02653334794685
重庆重庆天生 106.53063501341296 29.54460610888615
福建宁德宁德市监测站 119.54208214971854 26.656527419158914
江苏苏州南门 120.61990711548988 31.317987367952438
江苏宜兴宜兴市环保局 119.82986197201352 31.3573106511162
湖北黄石陈家湾 115.24255456800464 30.145557489112915
浙江舟山定海檀枫 122.07302446869352 30.064847161589737
安徽池州池州学院 117.5737374108082 30.65000778061525
安徽宣城鳌峰子站 118.75209631098257 30.951642354295758
安徽铜陵市公路局 117.81942872880637 30.940929694665664
黑龙江哈尔滨动力和平路 126.66322666349501 45.73826870134983
山东枣庄市中区政府 117.26965867086601 34.80114112388827
山东章丘明水开发区 125.84126811336762 47.201247327838029
湖南邵阳市一中 111.46152540355404 27.236811244922416
安徽阜阳市委党校 115.82308370792923 32.89358587852809
浙江绍兴城东开发委 120.59246738555155 30.00236458052847
辽宁阜新长青街 121.66421907085429 42.034150481897118
湖南湘潭科大 112.93555563303436 27.83509505297878
天津天津航天路 117.40818788079771 39.137653928247988
河北唐山供销社 118.2050027435295 39.62605520820386
福建福州快安 119.42814561711 26.034168502898795
重庆重庆高家花园 106.53063501341296 29.54460610888615
山西晋城技术学院 112.86733275750685 35.49983446722556
山西太原晋源 112.48158725626186 37.74867491700283
西藏阿里地区阿里地委 80.09834205068661 32.506704482989039
广东韶关曲江监测站 113.64217762719442 24.651897914444516
山西阳泉市中心 113.56923760163297 37.86952949322259
广东潮州西园路 116.6457984833352 23.673953679852397
四川内江内江日报社 105.05006891336633 29.584555574603937
西藏拉萨区监测站 91.11189089598402 29.662557062056537
贵州贵阳碧云窝 106.66901069570085 26.43962004326425
湖北武汉汉口江滩 114.32322231046307 30.612011631129524
辽宁抚顺沈抚新城 123.92981976705382 41.8773038295909
湖北荆门掇刀 112.21733029896677 31.04261120294864
黑龙江鹤岗东山纸板厂 130.24750143951594 47.483737355286979
内蒙古兴安盟科右前旗环保局 122.04816651406564 46.08375706518232
新疆库尔勒孔雀公园 86.15658639991202 41.7614328901494
浙江诸暨图书馆 120.2551819140271 29.71464134624607
江西萍乡中医院 115.67608236670434 27.757258443440838
四川攀枝花弄弄坪 101.72242315249032 26.587571257108654
江苏淮安楚州区监测站 119.31329513263806 33.52834896694177
内蒙古包头市环境监测站 109.84623853249181 40.64711942570857
甘肃定西监测站（原粮食局） 104.62663760066474 35.586056241828419
河北唐山物资局 118.18345059773411 39.6505309225366
河南南阳气象站 112.5428419005123 33.0114195691165
重庆重庆南泉 106.6192995638295 29.450152099774316
广东云浮新市府 112.05094595864539 22.937975685537468
山西朔州市环保局 112.42064953868688 39.33443680910975
西藏拉萨八廓街 91.13764905459242 29.65594916489055
黑龙江齐齐哈尔农牧车辆厂 124.02211184509756 47.34912353299711
辽宁沈阳沧海路 123.30115153527378 41.777909669854548
河南开封妇幼保健院 114.45009226945187 34.76328299480558
湖北黄石铁山 114.90300946351097 30.218698027628613
浙江临安市政府 119.73131825461998 30.23975193395466
宁夏固原监测站 106.28526799598252 36.02152348070926
湖南岳阳开发区 113.14619551911636 29.378007075474306
内蒙古通辽胶建铝业 122.31660778815108 43.62592908567687
四川广元南坝 101.90313409060114 27.145580801998503
辽宁抚顺大伙房水库 124.19157710931822 41.88732623880395
吉林吉林东局子 126.59165404064953 43.85454961036
贵州遵义凤凰山 107.37926349808643 27.528520314922539
新疆乌鲁木齐监测站 87.56498774111579 43.84038034721766
上海上海虹口 121.49191854079479 31.28249722898657
甘肃兰州铁路设计院 103.8233054407292 36.06422552504259
山东东营市环保局 118.67338567818082 37.438964165802278
海南海口秀英海南医院 110.26320040618856 19.88434436079741
广西南宁仙葫 108.29723355586639 22.80649293560261
新疆阿勒泰地区市站 88.13791548713202 47.83974448619752
湖北随州市立交桥水厂 113.37935836429192 31.717857608188575
四川德阳耐火材料厂 104.36597827968284 31.11488072068983
甘肃陇南汉王镇固水子 105.05217658164512 33.35002164782401
湖南衡阳市监测站 112.58381881071617 26.89816441535812
广西北海北海工业园 109.19744199641387 21.513805528228635
广东江门东湖 113.07812534115365 22.57511678345104
河南周口市环境监测站 114.65410194229541 33.62374081814082
新疆乌鲁木齐米东区环保局 87.65437922149049 43.96944614806011
浙江宁波太古小学 121.59614303662805 29.86681345465178
新疆塔城地区东门外小游园 82.9748805837443 46.758683629680358
山西大同教育学院 113.29050867308048 40.11374449970518
广东广州市八十六中 113.44503321763142 23.108837212718819
河南安阳环保局 114.39217033864347 36.106014102212899
山西忻州开发区 112.74389210585322 38.46269130147291
四川成都君平街 104.0625029980263 30.662278375282587
广东东莞南城元岭 114.11547237423435 22.812465651177143
广西来宾来冶招待所 109.22998798411455 23.716273600104996
辽宁瓦房店东山公园 122.0213789474829 39.62498267698851
吉林延边州朝阳川镇医院 129.3889664663428 42.88756369403087
广东汕头澄海子站 116.81480779490288 23.53299654963227
四川宜宾宜宾四中 104.61516721579248 28.796958532998859
湖南岳阳云溪区 113.35377424951303 29.52621072659262
广东韶关碧湖山庄 113.56503657148268 24.815091678885154
云南玉溪市监测站 102.54506789248257 24.370447134438427
江苏盐城文峰中学 120.14106985222877 33.377122945514148
辽宁沈阳小河沿 123.49537499782379 41.79398094659723
四川广安友谊中学 106.64149553749184 30.456217652942504
宁夏银川宁化生活区 106.2064786078384 38.50262101187604
湖北咸宁森林公园 114.32861639160969 30.340799796912383
江苏淮安北京南路 119.01769290858977 33.557180112496869
新疆昌吉州州监测站 87.07361805322499 44.17508344789088
辽宁本溪彩屯 123.7462487004955 41.30711352834134
江西景德镇兽医站 117.18652262527252 29.303562768448289
河北邯郸矿院 114.4826939323422 36.60930792847117
江苏盐城开发区管委会 120.22380821385237 33.38585854623598
江西南昌石化 115.89352754583604 28.689578000141148
广东湛江坡头区环保局 110.51272613161118 21.28381977487281
河北张家口世纪豪园 114.90318729656126 40.76761286159463
浙江杭州和睦小学 120.13086323405826 30.31608711475234
湖北荆门市政府 112.41056219213214 31.209316250139748
湖北咸宁长江产业园 114.09889185218668 30.119201466923668
广东肇庆城中子站 112.4796533699162 23.078663282928927
福建南平茫荡山 118.13492246598939 26.698881048944398
贵州六盘水民中 104.85208676006856 26.59186606031868
浙江杭州浙江农大 120.2193754157201 30.259244461536104
山西太原南寨 112.5465728327869 37.98303687117457
辽宁鞍山深沟寺 123.0401110318233 41.1269362185484
黑龙江哈尔滨南岗学府路 126.62458191438789 45.6931526452977
陕西咸阳师范学院 108.73314805470517 34.36782761185186
湖北十堰武当山 111.01850103201758 32.405698518417157
山东莱西人民广场子站 120.5247498553604 36.89039383151995
黑龙江双鸭山双合村 131.1806514288246 46.66714261760428
河南开封世纪星幼儿园 114.30072512571185 34.80127182214022
江西吉安红声器材厂 114.99203871092017 27.113847650157085
陕西西安广运潭 109.0629314510864 34.32172738602249
黑龙江鹤岗斯达机电 130.29247205063454 47.33866590372683
山东济南省种子仓库 117.02496706629023 36.68278472716141
广东揭阳西马 116.36617602924874 23.515197876119623
辽宁朝阳西梁 120.44616270273576 41.57182766785653
天津天津团泊洼 117.22528003409572 38.84960135983282
山西忻州机引 112.72793882880986 38.46103057295889
山东青岛崂山区子站 120.58490643507135 36.19558716954741
山西晋城自来水公司 112.86733275750685 35.49983446722556
广东东莞莞城梨川 113.76407636902653 23.0414026566773
宁夏石嘴山大武口黄河东街 106.38107101021429 39.0044745746968
山西阳泉白羊墅 113.65334900077093 37.85197525616559
吉林长春食品厂 125.31364242720072 43.89833760709784
吉林辽源污水处理厂 118.08908763018899 24.47321099067376
辽宁营口镜湖西路 122.22337116269348 40.656672576996637
江西萍乡市政府车库 113.87683285787345 27.621764421075043
青海黄南州同仁县隆务镇 102.02183234220054 35.52250314367633
广西贵港贵城子站 109.61370755657885 23.10337316440881
贵州遵义丁字口 106.93477620519853 27.69087564175445
河北石家庄封龙山 114.32765135457659 37.909655657381147
山东荣成山东成山轮胎公司 122.4222862449559 37.16871405171275
四川甘孜州将军桥 101.96996777527646 30.05421491572469
江西赣州气象台 114.9359090792838 25.84529553634676
山东乳山乳山市气象局 121.5297879779459 36.976575050290637
陕西安康汉滨区检察院 109.01867462274666 32.700812244199799
内蒙古呼和浩特糖厂 111.6603505200542 40.828318873081588
黑龙江鹤岗哈啤分公司 130.29247205063454 47.33866590372683
山东青岛黄岛区子站 120.16954109898127 36.005019406171538
北京北京古城 116.39564503787867 39.92998577808024
辽宁大连金州 121.95658248043724 39.2986190718601
上海上海浦东川沙 121.70424855251498 31.19941658310517
辽宁葫芦岛龙港区 120.9045859705877 40.75099271048868
甘肃张掖科委 100.45989186892419 38.93932029698206
江苏无锡黄巷 120.28894450627925 31.609622453203959
辽宁抚顺望花区 123.78599647354824 41.86040358877823
新疆伊犁哈萨克州新政府片区 88.17387340747878 39.02921097897424
江西九江庐山气象台 115.98853233653994 29.572753947930268
西藏林芝地区林芝人民医院 94.49204115595106 29.579804530524485
贵州贵阳燕子冲 106.76190615727136 26.63627551566441
湖北十堰滨河新村 110.79256785927066 32.65409014634183
黑龙江佳木斯四丰 130.28473458595483 46.813779604740357
湖南永州市环境监测站 111.61464768615666 26.435971646759208
辽宁葫芦岛东城区 120.86075764475588 40.743029881317507
新疆伊犁哈萨克州市环保局 81.29004538027107 43.91122495493371
安徽六安朝阳厂 116.50525268298414 31.75555835519844
广东广州帽峰山森林公园 113.46939623681715 23.305624483496904
贵州六盘水双水 104.96564596124436 26.543849904068748
广东佛山顺德苏岗 113.30771884467608 22.81225061336055
宁夏石嘴山红果子镇惠新街 106.71854520520222 39.140451547306529
山东平度1号 119.95106201677129 36.78855004713476
宁夏中卫官桥站 106.15548126505365 37.32132311229541
江苏泰州公园路 119.91869215652084 32.492823579864239
陕西榆林环保监测大楼　 109.7474366941964 38.2547853697243
辽宁大连旅顺 121.59347778143519 38.94870993830429
四川南充南充市委 106.08978315798794 30.804928486068844
福建泉州涂山街 118.9445218597598 25.94727276923429
甘肃嘉峪关气象局 98.281634585257 39.80239732673353
云南昭通监测站 103.72502065573349 27.340632963635458
辽宁营口学府南路 122.23339137079269 40.66865106647352
湖南长沙湖南中医药大学 112.90107738658912 28.13539923867941
山西长治长治八中 113.0980742066146 36.191076355452789
河南新乡开发区 113.89547377640284 35.29342098862186
青海西宁市环境监测站 101.76792098980276 36.640738611957967
湖北武汉汉阳月湖 114.21759191463703 30.54726521011608
江西萍乡市环保局 113.87986869751292 27.64646565800306
河南新乡科技学院 115.69226248118864 34.423213553014019
浙江嘉兴嘉兴学院 120.73722088249744 30.751670660707693
浙江杭州卧龙桥 120.13846972399793 30.249271946536575
江苏常州武进监测站 119.94343167667479 31.672903473648444
辽宁盘锦兴隆台 121.96962911034196 41.15583088755934
江西鹰潭财苑宾馆 117.03545018601243 28.241309597181968
重庆重庆解放碑 106.57900975324535 29.56002325497017
山东聊城区政府 115.99505558065784 36.440201467440839
湖南株洲株冶医院 113.13169534107074 27.82743292766265
辽宁大连双D港 121.5634835041859 38.94738025407324
湖南长沙经开区环保局 113.02760450454335 28.07981051538976
江西景德镇王岗中学 117.18652262527252 29.303562768448289
新疆克拉玛依乌尔禾区商贸楼 85.51114926401839 46.00657561684927
山东莱芜日升国际 117.68466691247162 36.23365413364694
上海上海徐汇上师大 121.44623500472938 31.169152089592197
吉林通化铁路 126.56454398883335 43.87198833435933
西藏山南地区山南人民医院 91.77829504659347 29.246230933233826
山西晋中榆次液压件厂 112.73272733436474 37.68854796823042
吉林白城洮北区环保局 122.85695557455549 45.63690451906626
内蒙古赤峰松山路 109.96764099362128 39.829084784644589
湖北咸宁市发改委 114.32385781352109 29.847024112985215
山东章丘环境监测站 117.47047586204579 36.76330774852458
河北石家庄人民会堂 114.52159609179128 38.05227214989402
浙江舟山临城新区 122.21116062755667 29.99575380735607
湖南邵阳市化工厂 111.46152540355404 27.236811244922416
山西太原尖草坪 112.48843997984472 37.97275783953498
辽宁沈阳浑南东路 123.57626961343904 41.78985111288472
福建莆田莆田市监测站 119.003571532269 25.42556718554632
浙江金华监测站 119.65257570368145 29.10289910539069
广东汕头濠江子站 116.71136293852988 23.282442837576835
贵州贵阳市环保站 106.7091770961758 26.62990674144093
云南怒江州泸水一中 98.86296930324086 25.84309235511989
江苏徐州淮塔 117.18810662317687 34.27155343109188
安徽淮南师范学院 117.01819743596704 32.64960045798673
河北承德离宫 117.93382245583847 40.992521052457139
辽宁辽阳宏伟区 123.22051827535853 41.220763801747519
云南文山州市便民服务中心 104.03093981246279 23.416009535072307
陕西西安草滩 108.98830044670737 34.39829834032082
浙江杭州云栖 120.10095683713871 30.198900996052467
广东珠海前山 113.52845379824533 22.255890511526098
宁夏石嘴山沙湖旅游区 106.37888652165479 38.83148563643485
广东惠州下埔横江三路子站 114.42128880703368 23.08661135445458
云南红河州雨过铺 103.3840647571592 23.367717516498997
湖南衡阳市委党校 112.63978606734352 26.867436276667378
广东佛山南海气象局 113.15128848735606 23.05259844331188
浙江杭州城厢镇 120.30517483780968 30.26151377449077
广东惠州江北云山西路子站 114.43364122643621 23.121445704010275
广西河池市疾控中心 108.06994770936778 24.699520782873198
辽宁锦州北湖公园 121.14774873823639 41.13087887591732
湖南郴州市职中 113.06144003495574 25.794482811564796
浙江台州黄岩环保大楼 121.08831775253126 28.604655275768957
河南郑州烟厂 113.17025326723975 34.4628470908678
甘肃酒泉富康家世界子站 104.18383218257871 36.55197443304277
黑龙江齐齐哈尔中心广场 123.9872889421725 47.34769981336638
江西吉安市森林工业局 114.98601467417226 27.113356304602545
福建福州鼓山 119.43550583659169 26.088610340837897
山东烟台福山环保局 121.27349578928687 37.503144337793788
四川泸州九狮山 105.44397028920636 28.895929803860104
广东深圳龙岗 114.3476957277118 22.6574622868825
广西贵港江南子站　 109.61370755657885 23.10337316440881
贵州黔南州小围寨 107.52102941770686 26.23129854526913
河南焦作市监测站　 113.21183588499157 35.234607554985938
湖南衡阳真空机电公司 112.58381881071617 26.89816441535812
黑龙江双鸭山环保局 131.1712634059229 46.599166810975727
安徽蚌埠工人疗养院 117.40975461453937 32.93329820683218
云南昆明关上 102.74925228568036 25.018988841000536
河南平顶山新华旅馆 113.28736259338781 33.74151358285041
四川成都十里店 104.14423909773478 30.6793448104274
福建三明三钢 117.63656622968708 26.26107295827301
江西上饶市监测站 117.95546387714895 28.457622553937275
广西梧州市环保 111.30547195007331 23.485394636734456
河南商丘睢阳区环保局　 115.64139133954835 34.39900889395916
陕西咸阳中华小区 108.68759071624132 34.323228710995248
湖北荆州市图书馆 112.24186580719135 30.33259052298605
福建福州师大 119.31683087536882 26.04426132849837
广东广州广东商学院 113.36120736828343 23.09383250256486
陕西西安小寨 108.95291385707502 34.22938329553457
新疆克拉玛依南林小区 84.90041592586846 45.59054268776839
安徽六安开发区 116.61142871121094 31.76729326840295
湖南湘潭韶山 112.53309503972456 27.927332779842194
内蒙古巴彦淖尔市环保大楼 107.42380671968002 40.76917990242912
江苏南京奥体中心 118.73017355128292 32.015691654305388
内蒙古鄂尔多斯奥林花园 109.98712400765753 39.79561531951621
辽宁锦州开发区 121.06718115433528 40.84914670330004
湖北孝感文化路 113.95652148519939 30.70104776017575
陕西西安兴庆小区 108.99600492920192 34.267201447344877
江苏盐城盐城电厂 120.14887181793894 33.379861877120998
安徽池州环保大楼 117.49447677159357 30.660019248160628
浙江湖州城西水厂 120.13724316328173 30.877925155690897
山东德州黑马集团 116.2866014388029 37.455518651913418
新疆和田地区古江巴格乡院内 79.93652639517075 37.0864396729927
河北张家口人民公园 114.89585178317357 40.830985167512398
四川南充市环境监测站 106.10555398379239 30.800965168237235
辽宁大连周水子 121.57133976078619 38.956537048438217
陕西宝鸡陈仓环保局 107.39999178093214 34.35591020422197
安徽黄山黄山区政府5号楼 118.14820548942297 30.27785537343568
安徽马鞍山马钢动力厂 118.51304545236509 31.660264486149864
安徽合肥高新区 117.2072872424259 31.853975208308936
安徽马鞍山慈湖二小 118.52050758101608 31.754325821588993
河南濮阳油田物探公司 115.02662744067226 35.75329788820758
辽宁盘锦新生街道 121.94099947684033 41.16489363504383
吉林辽源环保局 109.0687937407428 34.33417452957172
河北石家庄职工医院 114.97283944534616 38.18598798642618
安徽马鞍山湖东路四小 118.52114546775872 31.687485460015304
黑龙江齐齐哈尔富区环保局 123.9872889421725 47.34769981336638
四川巴中巴中中学 106.76777316999687 31.856677230436337
云南德宏州德宏州监测站 98.58943428740686 24.441239663007964
广西南宁大自然花园 108.39514983737125 22.80686340974801
湖南常德市技术监督局 111.65371813684198 29.012148855180816
吉林长春高新区管委会 125.26029107931859 43.82764036951642
青海海北州海晏县西海镇 100.90604972993615 36.95905340623276
湖南郴州市审计局 113.0213110884307 25.77671072845596
宁夏石嘴山惠农南大街 106.77727062537405 39.229138022950078
黑龙江大兴安岭地区公安局 128.0474137149926 47.35659164311141
陕西西安纺织城 109.07082975018118 34.27215980463751
江西九江十里 115.99984802155373 29.71963952612237
广西桂林电子科大尧山校区 110.34307234227635 25.28675543288878
广西贺州环保小区 111.5382121594063 24.420741986351556
新疆克州市人民政府 87.43488955068864 43.883025440333728
湖北孝感东城区 116.42188470126446 39.93857401298612
江苏镇江新区办事处 119.67618104484163 32.16864677086627
内蒙古呼和浩特二十九中 111.7431386379217 40.813637464432449
新疆昌吉州新区政务中心 87.07361805322499 44.17508344789088
福建南平南平七中 118.18439146679704 26.629018693488889
安徽六安皖西学院 116.48854770927986 31.76696886820461
山东烟台开发区 121.19961743736582 37.571626673361468
河南周口川汇区环保局 114.65795015652982 33.63087555343769
山西临汾临钢医院 111.56704684686994 36.084538747324
安徽铜陵市新民污水厂 117.81942872880637 30.940929694665664
四川攀枝花仁和 101.72242315249032 26.587571257108654
云南普洱普洱第二中学 100.98464551920302 22.826762567096496
北京北京怀柔镇 116.64698391009259 40.3084245088142
河南焦作高新区政府 113.21183588499157 35.234607554985938
江苏溧阳燕山子站 119.47750970879629 31.403849767221378
河北承德文化中心 117.93382245583847 40.992521052457139
黑龙江哈尔滨省农科院 126.62563881483735 45.694348807875247
广东汕尾新城中学 115.37314143679066 22.794623525534207
黑龙江伊春汤旺河国家公园 129.53875384299367 48.56326260163669
山东日照市政府广场 119.50717994299387 35.42022519314436
河南平顶山平顶山工学院 113.19618928944932 33.78201182234139
黑龙江绥化人和东街 126.98909457163498 46.64606392699692
河南三门峡市政府 111.20735326990637 34.779074055558378
福建三明三元区政府 117.61451535456118 26.240128669540537
河南濮阳环保局 115.0444342813049 35.769430192424227
河北石家庄高新区 114.64120928195513 38.012481086318889
云南玉溪大营街镇 102.50453850381897 24.34404816918677
广东茂名高岭 110.78816209812719 21.735912114240727
贵州黔西南州坪东大道 104.89087504221362 25.09492793009351
内蒙古巴彦淖尔附中 114.41586754816612 43.46823822194904
山西晋城市环保局 112.86389641643949 35.49384871434283
甘肃临夏州州委党校 103.20057576109534 35.585834814564289
甘肃兰州兰炼宾馆 103.8233054407292 36.06422552504259
湖南永州零陵南津渡 111.6354712918037 26.20832186822529
新疆克拉玛依长征新村 84.89765403123052 45.61127673560394
江苏南京迈皋桥 118.82799926386201 32.138721074957839
甘肃兰州职工医院 103.72421937857046 36.08038871417715
甘肃天水文化馆 105.73693162285642 34.58431941886869
广西柳州河西水厂 109.42240181015115 24.329053352467225
山西阳泉南庄 113.56923760163297 37.86952949322259
江苏连云港开发区恒瑞医药公司 119.24887695461891 34.68387979355306
陕西宝鸡文理学院 107.22222444798554 34.35701488553727
陕西安康香溪洞 109.04326039475775 32.67049428912049
贵州遵义忠庄 106.93126031648453 27.699961377076247
山东莱州莱州环保局 119.96535141581139 37.18629284880186
湖南娄底涟钢 111.99639635657 27.741073302349073
四川资阳师范校 104.63593030167381 30.13219143395195
四川成都三瓦窑 104.08344242310791 30.60581934826742
贵州贵阳马鞍山 106.7091770961758 26.62990674144093
湖南湘西州州政府 109.74549463417378 28.31735423847922
青海西宁四陆医院 101.76792098980276 36.640738611957967
